 1.230000+6 1.021708-7 1.240000+6 8.894465-8 1.250000+6 1.088064-79440 5455   51
 1.260000+6 8.042821-8 1.270000+6 6.227227-8 1.280000+6 6.481965-89440 5455   52
 1.290000+6 5.908293-8 1.300000+6 8.373365-8 1.310000+6 8.169651-89440 5455   53
 1.320000+6 9.272655-8 1.330000+6 7.467630-8 1.340000+6 9.667484-89440 5455   54
 1.350000+6 8.532814-8 1.360000+6 1.079755-7 1.370000+6 1.100146-79440 5455   55
 1.380000+6 8.507612-8 1.390000+6 7.488406-8 1.400000+6 4.488338-89440 5455   56
 1.410000+6 4.692137-8 1.420000+6 5.233101-8 1.430000+6 4.849504-89440 5455   57
 1.440000+6 8.883896-8 1.450000+6 4.441948-8 1.460000+6 4.901706-89440 5455   58
 1.470000+6 3.320509-8 1.480000+6 2.538867-8 1.490000+6 1.549542-89440 5455   59
 1.500000+6 2.459070-8 1.510000+6 1.791576-8 1.520000+6 4.877925-99440 5455   60
 1.530000+6 2.451143-8 1.540000+6 5.02484-10 1.550000+6 4.219996-99440 5455   61
 1.560000+6 2.369761-8 1.570000+6 2.655128-8 1.580000+6 9.58674-109440 5455   62
 1.590000+6 9.354223-9 1.600000+6 1.089732-9 1.610000+6 1.197009-89440 5455   63
 1.620000+6 9.967233-9 1.630000+6 5.200337-9 1.640000+6 2.287269-89440 5455   64
 1.650000+6 2.894519-8 1.660000+6 6.262747-9 1.670000+6 1.36347-109440 5455   65
 1.680000+6 3.908682-9 1.690000+6 9.396499-9 1.700000+6 0.000000+09440 5455   66
 1.710000+6 4.038154-9 1.720000+6 1.282619-9 1.730000+6 0.000000+09440 5455   67
 1.740000+6 3.29356-10 1.750000+6 2.18898-10 1.760000+6 1.31750-109440 5455   68
 1.770000+6 6.73307-11 1.780000+6 2.52090-11 1.790000+6 4.82984-129440 5455   69
 1.800000+6 6.46356-31 1.810000+6 0.000000+0 1.820000+6 0.000000+09440 5455   70
 1.830000+6 0.000000+0 1.840000+6 0.000000+0                      9440 5455   71
-3.000000+7 0.000000+0          0          5          1          29440 5455   72
          2          2                                            9440 5455   73
 1.000000-5 2.529038-1 2.000000+7 2.529038-1                      9440 5455   74
 0.000000+0 0.000000+0          0          0          1          29440 5455   75
          2          2                                            9440 5455   76
 1.000000-5 1.000000+0 2.000000+7 1.000000+0                      9440 5455   77
 0.000000+0 0.000000+0          0          0          1        1909440 5455   78
        190          1                                            9440 5455   79
 0.000000+0 5.964995-7 1.000000+4 5.934431-7 2.000000+4 6.098572-79440 5455   80
 3.000000+4 6.133090-7 4.000000+4 6.199067-7 5.000000+4 6.319536-79440 5455   81
 6.000000+4 6.592570-7 7.000000+4 1.080734-6 8.000000+4 1.351357-69440 5455   82
 9.000000+4 1.176712-6 1.000000+5 8.823708-7 1.100000+5 7.444485-79440 5455   83
 1.200000+5 7.743654-7 1.300000+5 7.148373-7 1.400000+5 6.816294-79440 5455   84
 1.500000+5 7.594384-7 1.600000+5 6.739276-7 1.700000+5 5.790637-79440 5455   85
 1.800000+5 5.551828-7 1.900000+5 5.298277-7 2.000000+5 5.044249-79440 5455   86
 2.100000+5 5.863801-7 2.200000+5 6.464309-7 2.300000+5 6.903566-79440 5455   87
 2.400000+5 8.851292-7 2.500000+5 1.415338-6 2.600000+5 1.488688-69440 5455   88
 2.700000+5 1.283366-6 2.800000+5 8.727469-7 2.900000+5 6.853802-79440 5455   89
 3.000000+5 7.026135-7 3.100000+5 1.050692-6 3.200000+5 1.146053-69440 5455   90
 3.300000+5 9.866254-7 3.400000+5 9.540684-7 3.500000+5 1.112186-69440 5455   91
 3.600000+5 1.996335-6 3.700000+5 2.643375-6 3.800000+5 2.142241-69440 5455   92
 3.900000+5 1.711027-6 4.000000+5 1.430992-6 4.100000+5 1.406488-69440 5455   93
 4.200000+5 1.314415-6 4.300000+5 1.156181-6 4.400000+5 1.108957-69440 5455   94
 4.500000+5 1.294520-6 4.600000+5 1.595863-6 4.700000+5 1.810061-69440 5455   95
 4.800000+5 1.673317-6 4.900000+5 1.691276-6 5.000000+5 1.665470-69440 5455   96
 5.100000+5 1.485026-6 5.200000+5 1.198595-6 5.300000+5 9.467738-79440 5455   97
 5.400000+5 9.395176-7 5.500000+5 1.208268-6 5.600000+5 1.251585-69440 5455   98
 5.700000+5 1.414990-6 5.800000+5 1.412178-6 5.900000+5 1.047442-69440 5455   99
 6.000000+5 8.382036-7 6.100000+5 6.900394-7 6.200000+5 4.709923-79440 5455  100
 6.300000+5 4.644352-7 6.400000+5 4.454932-7 6.500000+5 4.629833-79440 5455  101
 6.600000+5 4.394219-7 6.700000+5 5.344740-7 6.800000+5 5.724527-79440 5455  102
 6.900000+5 4.638129-7 7.000000+5 4.420120-7 7.100000+5 5.409053-79440 5455  103
 7.200000+5 6.412193-7 7.300000+5 7.962346-7 7.400000+5 9.938555-79440 5455  104
 7.500000+5 8.618734-7 7.600000+5 7.687004-7 7.700000+5 6.853390-79440 5455  105
 7.800000+5 5.996255-7 7.900000+5 4.481365-7 8.000000+5 4.423709-79440 5455  106
 8.100000+5 4.486650-7 8.200000+5 4.557797-7 8.300000+5 6.361333-79440 5455  107
 8.400000+5 1.117174-6 8.500000+5 1.205058-6 8.600000+5 8.116776-79440 5455  108
 8.700000+5 5.239192-7 8.800000+5 4.499431-7 8.900000+5 3.525721-79440 5455  109
 9.000000+5 3.226368-7 9.100000+5 3.614993-7 9.200000+5 4.030836-79440 5455  110
 9.300000+5 5.237365-7 9.400000+5 6.764532-7 9.500000+5 6.717188-79440 5455  111
 9.600000+5 5.590088-7 9.700000+5 4.870240-7 9.800000+5 4.401192-79440 5455  112
 9.900000+5 4.196785-7 1.000000+6 3.630813-7 1.010000+6 2.984524-79440 5455  113
 1.020000+6 2.527239-7 1.030000+6 3.119022-7 1.040000+6 4.171066-79440 5455  114
 1.050000+6 4.576921-7 1.060000+6 3.347304-7 1.070000+6 2.471569-79440 5455  115
 1.080000+6 2.409495-7 1.090000+6 2.685122-7 1.100000+6 2.268013-79440 5455  116
 1.110000+6 3.286734-7 1.120000+6 4.353116-7 1.130000+6 5.573023-79440 5455  117
 1.140000+6 6.452808-7 1.150000+6 5.041863-7 1.160000+6 3.454731-79440 5455  118
 1.170000+6 3.814654-7 1.180000+6 3.642767-7 1.190000+6 3.460285-79440 5455  119
 1.200000+6 3.042789-7 1.210000+6 2.655139-7 1.220000+6 1.516270-79440 5455  120
 1.230000+6 1.515239-7 1.240000+6 1.333748-7 1.250000+6 1.575152-79440 5455  121
 1.260000+6 1.151234-7 1.270000+6 8.944540-8 1.280000+6 8.932500-89440 5455  122
 1.290000+6 8.621327-8 1.300000+6 1.167668-7 1.310000+6 1.156052-79440 5455  123
 1.320000+6 1.316000-7 1.330000+6 1.092105-7 1.340000+6 1.393816-79440 5455  124
 1.350000+6 1.209060-7 1.360000+6 1.503898-7 1.370000+6 1.500282-79440 5455  125
 1.380000+6 9.823794-8 1.390000+6 1.003444-7 1.400000+6 6.598909-89440 5455  126
 1.410000+6 6.650511-8 1.420000+6 7.904592-8 1.430000+6 6.615250-89440 5455  127
 1.440000+6 1.279319-7 1.450000+6 6.401723-8 1.460000+6 7.043816-89440 5455  128
 1.470000+6 4.777733-8 1.480000+6 3.732028-8 1.490000+6 2.355400-89440 5455  129
 1.500000+6 3.691988-8 1.510000+6 2.707742-8 1.520000+6 7.621287-99440 5455  130
 1.530000+6 3.593658-8 1.540000+6 2.068899-9 1.550000+6 7.572454-99440 5455  131
 1.560000+6 3.507777-8 1.570000+6 3.947348-8 1.580000+6 2.926463-99440 5455  132
 1.590000+6 1.481531-8 1.600000+6 2.769123-9 1.610000+6 1.783366-89440 5455  133
 1.620000+6 1.497742-8 1.630000+6 8.364658-9 1.640000+6 3.382453-89440 5455  134
 1.650000+6 4.246658-8 1.660000+6 9.846443-9 1.670000+6 8.61952-109440 5455  135
 1.680000+6 6.800848-9 1.690000+6 1.556355-8 1.700000+6 3.790893-99440 5455  136
 1.710000+6 8.941576-9 1.720000+6 2.607160-9 1.730000+6 7.64023-109440 5455  137
 1.740000+6 6.48502-10 1.750000+6 7.26067-10 1.760000+6 3.178472-99440 5455  138
 1.770000+6 4.614033-9 1.780000+6 3.876826-9 1.790000+6 3.847499-99440 5455  139
 1.800000+6 2.45053-14 1.810000+6 1.07732-14 1.820000+6 4.00131-159440 5455  140
 1.830000+6 1.15497-15 1.840000+6 2.17643-16 1.850000+6 1.71517-179440 5455  141
 1.860000+6 7.15089-20 1.870000+6 0.000000+0 1.880000+6 0.000000+09440 5455  142
 1.890000+6 0.000000+0                                            9440 5455  143
-3.000000+7 0.000000+0          0          5          1          29440 5455  144
          2          2                                            9440 5455  145
 1.000000-5 1.508206-1 2.000000+7 1.508206-1                      9440 5455  146
 0.000000+0 0.000000+0          0          0          1          29440 5455  147
          2          2                                            9440 5455  148
 1.000000-5 1.000000+0 2.000000+7 1.000000+0                      9440 5455  149
 0.000000+0 0.000000+0          0          0          1        3019440 5455  150
        301          1                                            9440 5455  151
 0.000000+0 8.902560-7 1.000000+4 1.279297-6 2.000000+4 1.292912-69440 5455  152
 3.000000+4 1.276760-6 4.000000+4 1.234941-6 5.000000+4 1.281567-69440 5455  153
 6.000000+4 1.150344-6 7.000000+4 1.113609-6 8.000000+4 1.353757-69440 5455  154
 9.000000+4 1.568848-6 1.000000+5 1.696846-6 1.100000+5 1.807050-69440 5455  155
 1.200000+5 1.799619-6 1.300000+5 1.746852-6 1.400000+5 1.678737-69440 5455  156
 1.500000+5 1.474119-6 1.600000+5 1.475417-6 1.700000+5 1.538121-69440 5455  157
 1.800000+5 1.506191-6 1.900000+5 1.437249-6 2.000000+5 1.383890-69440 5455  158
 2.100000+5 1.548617-6 2.200000+5 1.529527-6 2.300000+5 1.535736-69440 5455  159
 2.400000+5 1.514219-6 2.500000+5 1.375865-6 2.600000+5 1.384431-69440 5455  160
 2.700000+5 1.469321-6 2.800000+5 1.472646-6 2.900000+5 1.503565-69440 5455  161
 3.000000+5 1.402780-6 3.100000+5 1.348683-6 3.200000+5 1.310647-69440 5455  162
 3.300000+5 1.310275-6 3.400000+5 1.262400-6 3.500000+5 1.317085-69440 5455  163
 3.600000+5 1.360009-6 3.700000+5 1.412227-6 3.800000+5 1.423193-69440 5455  164
 3.900000+5 1.358612-6 4.000000+5 1.208401-6 4.100000+5 1.086072-69440 5455  165
 4.200000+5 1.007136-6 4.300000+5 1.070397-6 4.400000+5 1.059811-69440 5455  166
 4.500000+5 1.034955-6 4.600000+5 1.007123-6 4.700000+5 9.845483-79440 5455  167
 4.800000+5 9.214891-7 4.900000+5 9.031260-7 5.000000+5 9.382604-79440 5455  168
 5.100000+5 8.960363-7 5.200000+5 8.541510-7 5.300000+5 8.795149-79440 5455  169
 5.400000+5 8.464392-7 5.500000+5 8.375657-7 5.600000+5 8.126206-79440 5455  170
 5.700000+5 7.848229-7 5.800000+5 8.165651-7 5.900000+5 9.416572-79440 5455  171
 6.000000+5 9.617196-7 6.100000+5 8.944617-7 6.200000+5 8.607766-79440 5455  172
 6.300000+5 7.659644-7 6.400000+5 7.420402-7 6.500000+5 7.781165-79440 5455  173
 6.600000+5 7.643430-7 6.700000+5 7.383528-7 6.800000+5 6.903116-79440 5455  174
 6.900000+5 6.642644-7 7.000000+5 6.416431-7 7.100000+5 6.472129-79440 5455  175
 7.200000+5 6.392334-7 7.300000+5 6.336480-7 7.400000+5 5.944061-79440 5455  176
 7.500000+5 5.468925-7 7.600000+5 6.349266-7 7.700000+5 6.303762-79440 5455  177
 7.800000+5 5.122745-7 7.900000+5 5.187070-7 8.000000+5 4.838589-79440 5455  178
 8.100000+5 4.380693-7 8.200000+5 3.767544-7 8.300000+5 3.376340-79440 5455  179
 8.400000+5 3.115238-7 8.500000+5 3.082979-7 8.600000+5 2.857937-79440 5455  180
 8.700000+5 2.902609-7 8.800000+5 2.779109-7 8.900000+5 2.791807-79440 5455  181
 9.000000+5 2.779045-7 9.100000+5 2.643023-7 9.200000+5 2.229423-79440 5455  182
 9.300000+5 2.082416-7 9.400000+5 1.955417-7 9.500000+5 2.122617-79440 5455  183
 9.600000+5 2.119167-7 9.700000+5 2.016842-7 9.800000+5 1.965363-79440 5455  184
 9.900000+5 1.914016-7 1.000000+6 1.580995-7 1.010000+6 1.687897-79440 5455  185
 1.020000+6 1.580644-7 1.030000+6 1.437541-7 1.040000+6 1.363701-79440 5455  186
 1.050000+6 1.208451-7 1.060000+6 1.291751-7 1.070000+6 1.161638-79440 5455  187
 1.080000+6 1.135907-7 1.090000+6 1.055650-7 1.100000+6 1.093926-79440 5455  188
 1.110000+6 1.149308-7 1.120000+6 1.244868-7 1.130000+6 1.070658-79440 5455  189
 1.140000+6 1.128413-7 1.150000+6 1.001285-7 1.160000+6 1.059457-79440 5455  190
 1.170000+6 9.754532-8 1.180000+6 1.030292-7 1.190000+6 8.034089-89440 5455  191
 1.200000+6 7.848715-8 1.210000+6 6.879293-8 1.220000+6 9.736476-89440 5455  192
 1.230000+6 7.979942-8 1.240000+6 7.575508-8 1.250000+6 6.983124-89440 5455  193
 1.260000+6 6.800864-8 1.270000+6 6.708133-8 1.280000+6 5.179377-89440 5455  194
 1.290000+6 6.658718-8 1.300000+6 5.971808-8 1.310000+6 4.378831-89440 5455  195
 1.320000+6 5.176500-8 1.330000+6 5.429185-8 1.340000+6 5.711162-89440 5455  196
 1.350000+6 4.949051-8 1.360000+6 4.932685-8 1.370000+6 3.666655-89440 5455  197
 1.380000+6 5.647047-8 1.390000+6 3.044984-8 1.400000+6 3.727994-89440 5455  198
 1.410000+6 4.286123-8 1.420000+6 4.175143-8 1.430000+6 3.505944-89440 5455  199
 1.440000+6 3.949961-8 1.450000+6 2.171484-8 1.460000+6 1.803059-89440 5455  200
 1.470000+6 2.351610-8 1.480000+6 2.361903-8 1.490000+6 3.632927-89440 5455  201
 1.500000+6 2.317904-8 1.510000+6 2.561398-8 1.520000+6 3.023313-89440 5455  202
 1.530000+6 3.097592-8 1.540000+6 2.552497-8 1.550000+6 2.910708-89440 5455  203
 1.560000+6 2.895647-8 1.570000+6 2.858123-8 1.580000+6 3.042945-89440 5455  204
 1.590000+6 2.768588-8 1.600000+6 2.155689-8 1.610000+6 2.189724-89440 5455  205
 1.620000+6 1.275580-8 1.630000+6 2.662381-8 1.640000+6 2.513557-89440 5455  206
 1.650000+6 2.421673-8 1.660000+6 1.524849-8 1.670000+6 1.808588-89440 5455  207
 1.680000+6 1.438384-8 1.690000+6 2.754558-8 1.700000+6 3.994893-89440 5455  208
 1.710000+6 2.858361-8 1.720000+6 2.610566-8 1.730000+6 2.856177-89440 5455  209
 1.740000+6 1.370691-8 1.750000+6 1.386823-8 1.760000+6 2.698220-89440 5455  210
 1.770000+6 2.392792-8 1.780000+6 1.630529-8 1.790000+6 1.098354-89440 5455  211
 1.800000+6 8.655465-9 1.810000+6 8.664629-9 1.820000+6 5.078910-99440 5455  212
 1.830000+6 3.704896-9 1.840000+6 6.798036-9 1.850000+6 4.016407-99440 5455  213
 1.860000+6 4.502266-9 1.870000+6 6.898911-9 1.880000+6 5.764224-99440 5455  214
 1.890000+6 3.122132-9 1.900000+6 9.216377-9 1.910000+6 7.230549-99440 5455  215
 1.920000+6 9.611055-9 1.930000+6 2.783191-9 1.940000+6 4.573938-99440 5455  216
 1.950000+6 2.020535-9 1.960000+6 4.684121-9 1.970000+6 4.911067-99440 5455  217
 1.980000+6 7.397614-9 1.990000+6 3.100070-9 2.000000+6 2.339874-99440 5455  218
 2.010000+6 4.177051-9 2.020000+6 3.855169-9 2.030000+6 1.979553-99440 5455  219
 2.040000+6 3.098887-9 2.050000+6 2.545833-9 2.060000+6 3.814181-99440 5455  220
 2.070000+6 2.923776-9 2.080000+6 3.505029-9 2.090000+6 3.456290-99440 5455  221
 2.100000+6 3.058822-9 2.110000+6 2.750142-9 2.120000+6 2.145063-99440 5455  222
 2.130000+6 3.67801-10 2.140000+6 1.274201-9 2.150000+6 1.281534-99440 5455  223
 2.160000+6 8.31204-10 2.170000+6 2.419124-9 2.180000+6 3.232184-99440 5455  224
 2.190000+6 2.808863-9 2.200000+6 1.302067-9 2.210000+6 5.28519-109440 5455  225
 2.220000+6 2.79487-11 2.230000+6 2.65104-11 2.240000+6 5.17117-109440 5455  226
 2.250000+6 9.31489-10 2.260000+6 7.87525-10 2.270000+6 7.90361-109440 5455  227
 2.280000+6 3.121875-9 2.290000+6 1.002141-9 2.300000+6 2.727874-99440 5455  228
 2.310000+6 1.78551-11 2.320000+6 4.67118-10 2.330000+6 4.66382-109440 5455  229
 2.340000+6 1.56477-11 2.350000+6 1.15926-10 2.360000+6 8.07838-109440 5455  230
